file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/service/Anexo_EventoService.java,br.ufrn.ePET.service.Anexo_EventoService,"salvar/2[java.lang.Long,br.ufrn.ePET.models.Anexo_Evento]",false,29,3,3,2,1,3,5,8,1,1,2,5,0,0,0,1,0,0,2,0,1,1,1,0,0,0,15,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/service/Anexo_EventoService.java,br.ufrn.ePET.service.Anexo_EventoService,buscarPorEvento/1[java.lang.Long],false,25,2,2,1,1,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/service/Anexo_EventoService.java,br.ufrn.ePET.service.Anexo_EventoService,remover/1[java.lang.Long],false,39,2,3,1,2,2,3,6,0,0,1,3,0,0,0,0,0,0,2,0,0,1,1,0,0,0,9,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/service/Anexo_ParticipanteService.java,br.ufrn.ePET.service.Anexo_ParticipanteService,"Anexo_ParticipanteService/3[br.ufrn.ePET.repository.Anexo_ParticipanteRepository,br.ufrn.ePET.repository.ParticipanteRepository,br.ufrn.ePET.service.PessoaService]",true,25,4,0,0,0,1,0,5,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/service/Anexo_ParticipanteService.java,br.ufrn.ePET.service.Anexo_ParticipanteService,"salvar/3[java.lang.Long,br.ufrn.ePET.models.Anexo_Participante,br.ufrn.ePET.service.HttpServletRequest]",false,45,7,4,1,3,4,7,10,1,2,3,7,0,0,0,2,0,0,3,0,2,1,1,0,0,0,22,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/service/Anexo_ParticipanteService.java,br.ufrn.ePET.service.Anexo_ParticipanteService,buscarPorParticipante/1[java.lang.Long],false,31,2,2,1,1,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/service/Anexo_ParticipanteService.java,br.ufrn.ePET.service.Anexo_ParticipanteService,"salvar/2[java.lang.Long,br.ufrn.ePET.models.Anexo_Participante]",false,35,3,2,1,1,3,5,8,1,1,2,5,0,0,0,1,0,0,2,0,1,1,1,0,0,0,15,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/service/Anexo_ParticipanteService.java,br.ufrn.ePET.service.Anexo_ParticipanteService,"remover/2[java.lang.Long,br.ufrn.ePET.service.HttpServletRequest]",false,58,6,5,1,4,4,9,8,0,1,2,9,0,0,0,2,0,0,4,0,1,1,1,0,0,0,16,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/controller/SpringController.java,br.ufrn.ePET.controller.SpringController,swaggerpath/0,false,9,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/service/Periodo_EventoService.java,br.ufrn.ePET.service.Periodo_EventoService,"buscarPorEventoID/2[java.lang.Long,br.ufrn.ePET.service.Pageable]",false,37,4,2,1,1,1,1,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/service/Periodo_EventoService.java,br.ufrn.ePET.service.Periodo_EventoService,delete/1[java.lang.Long],false,55,1,3,2,1,2,3,6,0,0,1,3,0,0,0,0,0,0,2,0,0,1,1,0,0,0,9,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/service/Periodo_EventoService.java,br.ufrn.ePET.service.Periodo_EventoService,buscar/1[java.lang.Long],false,28,1,2,2,0,2,3,3,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/service/Periodo_EventoService.java,br.ufrn.ePET.service.Periodo_EventoService,buscarPorEvento/1[br.ufrn.ePET.models.Evento],false,41,3,4,3,1,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/service/Periodo_EventoService.java,br.ufrn.ePET.service.Periodo_EventoService,"Periodo_EventoService/2[br.ufrn.ePET.repository.Periodo_EventoReposioty,br.ufrn.ePET.repository.EventoRepository]",true,23,3,0,0,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/service/Periodo_EventoService.java,br.ufrn.ePET.service.Periodo_EventoService,"salvar/2[java.lang.Long,br.ufrn.ePET.models.Periodo_Evento]",false,45,3,3,2,1,3,5,8,0,1,2,5,0,0,0,1,0,0,2,0,1,1,1,0,0,0,12,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/service/Periodo_EventoService.java,br.ufrn.ePET.service.Periodo_EventoService,buscar/1[br.ufrn.ePET.service.Pageable],false,33,3,0,0,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/controller/Anexo_EventoController.java,br.ufrn.ePET.controller.Anexo_EventoController,"saveAnexos/2[java.lang.Long,br.ufrn.ePET.models.Anexo_Evento]",false,49,11,1,0,1,1,1,4,1,0,2,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,20,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/controller/Anexo_EventoController.java,br.ufrn.ePET.controller.Anexo_EventoController,"Anexo_EventoController/2[br.ufrn.ePET.service.Anexo_EventoService,br.ufrn.ePET.service.FileStorageService]",true,28,3,0,0,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/controller/Anexo_EventoController.java,br.ufrn.ePET.controller.Anexo_EventoController,getAnexos/1[java.lang.Long],false,36,8,2,0,2,2,2,7,1,1,1,2,0,0,0,0,0,0,4,0,1,0,1,0,0,0,19,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/controller/Anexo_EventoController.java,br.ufrn.ePET.controller.Anexo_EventoController,"uploadFile/2[br.ufrn.ePET.controller.MultipartFile,java.lang.Long]",false,59,12,3,0,3,2,3,11,2,2,2,3,0,0,0,1,0,0,11,0,2,0,1,0,0,0,22,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/controller/Anexo_EventoController.java,br.ufrn.ePET.controller.Anexo_EventoController,removeAnexos/1[java.lang.Long],false,76,8,1,0,1,1,1,4,1,0,1,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,15,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/controller/Anexo_ParticipanteController.java,br.ufrn.ePET.controller.Anexo_ParticipanteController,"uploadFile/3[br.ufrn.ePET.controller.MultipartFile,java.lang.Long,br.ufrn.ePET.controller.HttpServletRequest]",false,58,12,3,0,3,2,3,11,2,2,3,3,0,0,0,1,0,0,9,0,2,0,1,0,0,0,23,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/controller/Anexo_ParticipanteController.java,br.ufrn.ePET.controller.Anexo_ParticipanteController,getAnexos/1[java.lang.Long],false,38,9,2,0,2,2,2,7,1,1,1,2,0,0,0,0,0,0,8,0,1,0,1,0,0,0,24,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/controller/Anexo_ParticipanteController.java,br.ufrn.ePET.controller.Anexo_ParticipanteController,"Anexo_ParticipanteController/2[br.ufrn.ePET.service.Anexo_ParticipanteService,br.ufrn.ePET.service.FileStorageService]",true,30,3,0,0,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/controller/Anexo_ParticipanteController.java,br.ufrn.ePET.controller.Anexo_ParticipanteController,"saveAnexos/2[java.lang.Long,br.ufrn.ePET.models.Anexo_Participante]",false,49,9,1,0,1,1,1,4,1,0,2,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,20,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/controller/Anexo_ParticipanteController.java,br.ufrn.ePET.controller.Anexo_ParticipanteController,"removeAnexos/2[java.lang.Long,br.ufrn.ePET.controller.HttpServletRequest]",false,75,9,1,0,1,1,1,4,1,0,2,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,16,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/service/PessoaService.java,br.ufrn.ePET.service.PessoaService,buscarPorEmail/1[br.ufrn.ePET.service.HttpServletRequest],false,41,6,33,29,4,1,4,5,1,2,1,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,11,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/service/PessoaService.java,br.ufrn.ePET.service.PessoaService,"salvar/4[java.lang.Long,java.lang.Long,br.ufrn.ePET.models.Pessoa,int]",false,61,2,4,2,2,6,14,21,2,1,4,14,0,0,0,2,0,0,4,3,1,2,2,0,0,0,19,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/service/PessoaService.java,br.ufrn.ePET.service.PessoaService,buscar/1[br.ufrn.ePET.service.Pageable],false,57,3,0,0,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/service/PessoaService.java,br.ufrn.ePET.service.PessoaService,buscarPorEmail/1[java.lang.String],false,47,4,4,2,2,1,2,5,1,2,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/service/PessoaService.java,br.ufrn.ePET.service.PessoaService,"buscarPorNomeOrCpf/2[java.lang.String,br.ufrn.ePET.service.Pageable]",false,53,4,2,1,1,1,1,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/service/PessoaService.java,br.ufrn.ePET.service.PessoaService,"PessoaService/3[br.ufrn.ePET.repository.PessoaRepository,br.ufrn.ePET.repository.Tipo_UsuarioRepository,br.ufrn.ePET.repository.UsuarioRepository]",true,30,4,0,0,0,1,0,5,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/service/PessoaService.java,br.ufrn.ePET.service.PessoaService,buscar/1[java.lang.Long],false,36,1,2,2,0,2,3,3,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/service/InformacoesService.java,br.ufrn.ePET.service.InformacoesService,salvar/1[br.ufrn.ePET.models.Informacoes],false,22,1,1,1,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/service/InformacoesService.java,br.ufrn.ePET.service.InformacoesService,buscar/0,false,18,2,2,1,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/service/InformacoesService.java,br.ufrn.ePET.service.InformacoesService,InformacoesService/1[br.ufrn.ePET.repository.InformacoesRepository],true,14,2,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/controller/PagamentoController.java,br.ufrn.ePET.controller.PagamentoController,redirecionamento/1[java.lang.String],false,35,6,1,0,1,1,1,4,1,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,10,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/controller/PagamentoController.java,br.ufrn.ePET.controller.PagamentoController,verificar/1[java.lang.Long],false,42,5,1,0,1,1,1,3,1,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,12,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/controller/PagamentoController.java,br.ufrn.ePET.controller.PagamentoController,pagar/1[java.lang.Long],false,28,7,1,0,1,1,1,4,1,1,1,1,0,0,0,0,0,0,7,0,1,0,0,0,0,0,17,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/controller/PagamentoController.java,br.ufrn.ePET.controller.PagamentoController,"verificar/3[java.lang.String,java.lang.String,br.ufrn.ePET.controller.HttpServletResponse]",false,61,8,1,0,1,1,2,6,1,0,3,2,0,0,0,0,0,0,12,0,0,0,0,0,0,0,16,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/controller/PagamentoController.java,br.ufrn.ePET.controller.PagamentoController,PagamentoController/1[br.ufrn.ePET.service.PagamentoService],true,21,2,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/models/UsuarioDTO.java,br.ufrn.ePET.models.UsuarioDTO,"UsuarioDTO/4[java.lang.String,java.lang.String,java.lang.String,java.lang.String]",true,51,0,0,0,0,1,0,6,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/repository/OrganizadoresRepository.java,br.ufrn.ePET.repository.OrganizadoresRepository,"findByPessoaPage/2[java.lang.Long,br.ufrn.ePET.repository.Pageable]",false,19,4,1,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16,0,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/repository/OrganizadoresRepository.java,br.ufrn.ePET.repository.OrganizadoresRepository,"findByTituloEvento/2[java.lang.String,br.ufrn.ePET.repository.Pageable]",false,28,4,1,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23,0,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/repository/OrganizadoresRepository.java,br.ufrn.ePET.repository.OrganizadoresRepository,findByPessoa/1[java.lang.Long],false,13,2,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17,0,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/repository/OrganizadoresRepository.java,br.ufrn.ePET.repository.OrganizadoresRepository,"findByEventoPage/2[java.lang.Long,br.ufrn.ePET.repository.Pageable]",false,22,4,1,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16,0,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/repository/OrganizadoresRepository.java,br.ufrn.ePET.repository.OrganizadoresRepository,findByEvento/1[java.lang.Long],false,16,2,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17,0,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/repository/OrganizadoresRepository.java,br.ufrn.ePET.repository.OrganizadoresRepository,"findByNomeOuCpfPessoa/2[java.lang.String,br.ufrn.ePET.repository.Pageable]",false,25,4,1,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25,0,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/repository/OrganizadoresRepository.java,br.ufrn.ePET.repository.OrganizadoresRepository,"findByPessoaAndEvento/2[java.lang.Long,java.lang.Long]",false,31,2,2,2,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23,0,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/controller/AuthController.java,br.ufrn.ePET.controller.AuthController,login/1[br.ufrn.ePET.models.AuthDTO],false,24,6,1,0,1,1,3,3,1,0,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,23,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/controller/AuthController.java,br.ufrn.ePET.controller.AuthController,loginCPF/1[br.ufrn.ePET.models.AuthCpfDTO],false,30,6,1,0,1,1,3,3,1,0,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,30,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/controller/AuthController.java,br.ufrn.ePET.controller.AuthController,saveUsuarios/1[br.ufrn.ePET.models.UsuarioDTO],false,36,7,1,0,1,1,1,4,1,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,14,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/controller/AuthController.java,br.ufrn.ePET.controller.AuthController,forgotPassword/1[java.lang.String],false,47,6,1,0,1,1,1,4,1,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/repository/Tipo_UsuarioRepository.java,br.ufrn.ePET.repository.Tipo_UsuarioRepository,findByNome/1[java.lang.String],false,8,1,3,3,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/error/ErrorDetails.java,br.ufrn.ePET.error.ErrorDetails$Builder,setMensagem/1[java.lang.String],false,93,1,0,0,0,1,0,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/error/ErrorDetails.java,br.ufrn.ePET.error.ErrorDetails$Builder,setTimestamp/1[long],false,88,1,0,0,0,1,0,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/error/ErrorDetails.java,br.ufrn.ePET.error.ErrorDetails$Builder,newBuilder/0,false,69,1,1,0,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/error/ErrorDetails.java,br.ufrn.ePET.error.ErrorDetails$Builder,setTitulo/1[java.lang.String],false,73,1,0,0,0,1,0,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/error/ErrorDetails.java,br.ufrn.ePET.error.ErrorDetails$Builder,setStatus/1[int],false,78,1,0,0,0,1,0,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/error/ErrorDetails.java,br.ufrn.ePET.error.ErrorDetails$Builder,setDetalhes/1[java.lang.String],false,83,1,0,0,0,1,0,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/error/ErrorDetails.java,br.ufrn.ePET.error.ErrorDetails$Builder,Builder/0,true,66,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/error/ErrorDetails.java,br.ufrn.ePET.error.ErrorDetails$Builder,build/0,false,98,1,6,0,6,1,5,9,1,1,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/error/ResourceNotFoundDetails.java,br.ufrn.ePET.error.ResourceNotFoundDetails$Builder,setStatus/1[int],false,28,1,2,2,0,1,0,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/error/ResourceNotFoundDetails.java,br.ufrn.ePET.error.ResourceNotFoundDetails$Builder,setMensagem/1[java.lang.String],false,43,1,0,0,0,1,0,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/error/ResourceNotFoundDetails.java,br.ufrn.ePET.error.ResourceNotFoundDetails$Builder,setTimestamp/1[long],false,38,1,2,2,0,1,0,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/error/ResourceNotFoundDetails.java,br.ufrn.ePET.error.ResourceNotFoundDetails$Builder,newBuilder/0,false,19,1,3,2,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/error/ResourceNotFoundDetails.java,br.ufrn.ePET.error.ResourceNotFoundDetails$Builder,setTitulo/1[java.lang.String],false,23,1,0,0,0,1,0,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/error/ResourceNotFoundDetails.java,br.ufrn.ePET.error.ResourceNotFoundDetails$Builder,build/0,false,48,2,6,0,6,1,5,9,1,1,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/error/ResourceNotFoundDetails.java,br.ufrn.ePET.error.ResourceNotFoundDetails$Builder,setDetalhes/1[java.lang.String],false,33,1,0,0,0,1,0,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/error/ResourceNotFoundDetails.java,br.ufrn.ePET.error.ResourceNotFoundDetails$Builder,Builder/0,true,16,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/repository/NoticiaRepository.java,br.ufrn.ePET.repository.NoticiaRepository,findNews/1[br.ufrn.ePET.repository.Pageable],false,11,4,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,0,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/repository/NoticiaRepository.java,br.ufrn.ePET.repository.NoticiaRepository,findAtuais/1[br.ufrn.ePET.repository.Pageable],false,17,4,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22,0,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/repository/NoticiaRepository.java,br.ufrn.ePET.repository.NoticiaRepository,"findByTitulo/2[java.lang.String,br.ufrn.ePET.repository.Pageable]",false,14,4,1,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17,0,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/repository/NoticiaRepository.java,br.ufrn.ePET.repository.NoticiaRepository,findAntigas/1[br.ufrn.ePET.repository.Pageable],false,20,4,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21,0,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/controller/EventoController.java,br.ufrn.ePET.controller.EventoController,"desativarEventos/2[java.lang.Long,br.ufrn.ePET.controller.HttpServletRequest]",false,193,9,1,0,1,1,1,4,1,0,2,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,16,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/controller/EventoController.java,br.ufrn.ePET.controller.EventoController,getEventosInativos/0,false,106,6,1,0,1,1,1,3,1,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,1,0,false
